Inspection ID,DBA Name,AKA Name,License #,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results
2268979,"THE FRENCH LUNCHBOX, INC.",the FRENCH LUNCHBOX,2511081,Restaurant,Risk 1 (High),131 N CLINTON ST ,CHICAGO,IL,60661,2019-03-06T00:00:00,Canvass,Pass w/ Conditions
2268976,"SOIREE, LLC",CAFFE GELATO,2642190,Restaurant,Risk 2 (Medium),2034 W DIVISION ST ,CHICAGO,IL,60622,2019-03-06T00:00:00,License,Pass w/ Conditions
2268973,JEWEL FOOD STORE #3470,JEWEL FOOD STORE #3470,1382,Grocery Store,Risk 1 (High),3570 N ELSTON AVE ,CHICAGO,IL,60618,2019-03-06T00:00:00,Complaint,Pass w/ Conditions
2268971,GOOSE ISLAND BEER COMPANY,GOOSE ISLAND BEER COMPANY,2496808,Restaurant,Risk 2 (Medium),1800 W FULTON ST ,CHICAGO,IL,60612,2019-03-06T00:00:00,Canvass Re-Inspection,Pass
2268972,Simple Delights,Simple Delights,1959341,Restaurant,Risk 1 (High),6255 N MCCORMICK RD ,CHICAGO,IL,60659,2019-03-06T00:00:00,Canvass,Pass w/ Conditions
2268967,ONAHAN ELEMENTARY SCHOOL,ONAHAN ELEMENTARY SCHOOL,24761,School,Risk 1 (High),6634 W Raven (6300N) ,CHICAGO,IL,60631,2019-03-06T00:00:00,Complaint,Not Ready
2268977,TAQUERIA ATOTONILCO,TAQUERIA ATOTONILCO,68542,Restaurant,Risk 1 (High),5656 S KEDZIE AVE ,CHICAGO,IL,60629,2019-03-06T00:00:00,Suspected Food Poisoning,Pass w/ Conditions
2268969,CHICAGO JESUIT ACADEMY,CHICAGO JESUIT ACADEMY,1878479,School,Risk 1 (High),5058 W JACKSON BLVD ,CHICAGO,IL,60644,2019-03-06T00:00:00,Canvass,Pass
2268966,John Garvy Elementary School,John Garvy Elementary School,23301,School,Risk 1 (High),5225 N Oak Park (6800W) ,CHICAGO,IL,60656,2019-03-06T00:00:00,Canvass,Fail
2268963,SAINT CAJETAN,SAINT CAJETAN,2224978,School,Risk 1 (High),2447 W 112TH ST ,CHICAGO,IL,60655,2019-03-06T00:00:00,Canvass,Fail
2268965,EL SABOR DEL TRIUNFO,PANADERIA DEL REFUGIO,2068658,Bakery,Risk 2 (Medium),1339 W 18TH ST ,CHICAGO,IL,60608,2019-03-06T00:00:00,Complaint,Fail
2268960,ARAMARK EDUCATIONAL SERVICES,CICS-BUCKTOWN,2647374,SCHOOL,Risk 1 (High),2235 N HAMILTON AVE ,CHICAGO,IL,60647,2019-03-06T00:00:00,License Re-Inspection,Pass
2268961,EL TEJADO MEXICAN GRILL,EL TEJADO MEXICAN GRILL,2631745,Restaurant,Risk 1 (High),6411 N CENTRAL AVE ,CHICAGO,IL,60646,2019-03-06T00:00:00,Canvass,Fail
2268955,Cooked Chicago,Cooked Chicago,2452122,Shared Kitchen,Risk 1 (High),2616 N Cicero AVE ,CHICAGO,IL,60639,2019-03-06T00:00:00,Complaint,Fail
2268954,ELLIOTT'S SEAFOOD AND CHOP HOUSE GRILL,ELLIOTT'S SEAFOOD AND CHOP HOUSE GRILL,44501,Restaurant,Risk 1 (High),6688-6690 N NORTHWEST HWY ,CHICAGO,IL,60631,2019-03-06T00:00:00,Complaint,Pass
2268953,CHRIST THE KING JESUIT COLLEGE PREPARATORY SCHOOL,CHRIST THE KING JESUIT COLLEGE PREPARATORY SCHOOL,2040639,School,Risk 1 (High),5088 W JACKSON BLVD ,CHICAGO,IL,60644,2019-03-06T00:00:00,Canvass,Pass
2268952,SANDARBAN'S FISH BAR,SANDARBAN'S FISH BAZAAR,2437109,Grocery Store,Risk 2 (Medium),2200 W DEVON AVE ,CHICAGO,IL,60659,2019-03-06T00:00:00,Canvass,Fail
2268958,DALEY'S RESTAURANT,DALEY'S RESTAURANT,2631368,Restaurant,Risk 1 (High),6257 S COTTAGE GROVE AVE ,CHICAGO,IL,60637,2019-03-06T00:00:00,License,Fail
2268957,ROSAS TAMALES,ROSAS TAMALES,2419367,Restaurant,Risk 1 (High),5632 S KEDZIE AVE ,CHICAGO,IL,60629,2019-03-06T00:00:00,Canvass,Pass w/ Conditions
2268948,MCAULIFFE ELEMENTARY SCHOOL,MCAULIFFE ELEMENTARY SCHOOL,23551,School,Risk 1 (High),1841 N Springfield AVE ,CHICAGO,IL,60647,2019-03-06T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268947,LASCHET'S INN,LASCHET'S INN,29539,Restaurant,Risk 1 (High),2119 W IRVING PARK RD ,CHICAGO,IL,60618,2019-03-06T00:00:00,Canvass,Pass w/ Conditions
2268944,TURKITCH,TURKITCH,2641857,Restaurant,Risk 1 (High),565 W DIVERSEY PKWY ,CHICAGO,IL,60614,2019-03-06T00:00:00,License,Pass
2268943,EL TARASCO,EL TARASCO,2008409,Restaurant,Risk 1 (High),4358 W 51ST ST ,CHICAGO,IL,60632,2019-03-06T00:00:00,Canvass,Pass w/ Conditions
2268942,ARGO TEA,ARGO TEA,1869160,Restaurant,Risk 1 (High),250 E SUPERIOR ST ,CHICAGO,IL,60611,2019-03-06T00:00:00,Canvass,Pass w/ Conditions
2268939,GOOD SHEPHERD CHRISTIAN ACADEMY,JEHOVAH LUTHERAN GOOD SHEPHERD CHRISTIAN ACADEMY,3808691,School,Risk 3 (Low),3740 W BELDEN AVE ,CHICAGO,IL,60647,2019-03-06T00:00:00,Canvass Re-Inspection,Pass
2268941,PETERSON PK HEALTH CARE CENTER,PETERSON PARK HEALTH CARE CENTER,2204341,Long Term Care,Risk 1 (High),6141 N PULASKI RD ,CHICAGO,IL,60646,2019-03-06T00:00:00,Canvass Re-Inspection,Pass
2268937,RAUNER FAMILY YMCA,RAUNER FAMILY YMCA,2215707,Children's Services Facility,Risk 1 (High),2700 S WESTERN AVE ,CHICAGO,IL,60608,2019-03-06T00:00:00,License,Pass
2268936,St. Bartholomew,St. Bartholomew,2128637,School,Risk 1 (High),4910 W Addison ST ,CHICAGO,IL,60641,2019-03-06T00:00:00,Canvass,Pass w/ Conditions
2268938,"HOANH LONG RESTAURANT, INC.",HOANH LONG RESTAURANT,2583979,Restaurant,Risk 1 (High),6148-6152 N LINCOLN AVE ,CHICAGO,IL,60659,2019-03-06T00:00:00,Canvass Re-Inspection,Pass
2268935,SUPERMERCADO RIVERA INC.,SUPERMERCADO RIVERA,2245326,Grocery Store,Risk 1 (High),4334-4338 W 51ST ST ,CHICAGO,IL,60632,2019-03-05T00:00:00,Recent Inspection,Fail
2268934,FAMILY FRESH MEAT MART,FAMILY FRESH MEAT MART,2548779,Grocery Store,Risk 2 (Medium),457 E 79th ST ,CHICAGO,IL,60619,2019-03-05T00:00:00,Complaint Re-Inspection,No Entry
2268932,LITTLE KITCHEN,LITTLE KITCHEN,2299403,Restaurant,Risk 1 (High),4104 N SHERIDAN RD ,CHICAGO,IL,60613,2019-03-05T00:00:00,Complaint Re-Inspection,Fail
2268930,HWA WON,HWA WON,2341742,Restaurant,Risk 1 (High),2519 W PETERSON AVE ,CHICAGO,IL,60659,2019-03-05T00:00:00,Canvass,No Entry
2268927,POPEYES,POPEYES,2578263,Restaurant,Risk 2 (Medium),9516 S VINCENNES AVE ,CHICAGO,IL,60643,2019-03-05T00:00:00,Complaint Re-Inspection,Pass
2268923,EVITA ARGENTINIAN STEAKHOUSE,EVITA,2464488,Restaurant,Risk 1 (High),6112 N LINCOLN AVE ,CHICAGO,IL,60659,2019-03-05T00:00:00,Canvass,Pass w/ Conditions
2268920,NAWAZ GULSHAN,NAWAZ GULSHAN,2647459,Restaurant,Risk 1 (High),6237 N WESTERN AVE ,CHICAGO,IL,60659,2019-03-05T00:00:00,License,Not Ready
2268922,ARCO IRIS,ARCO IRIS,2211581,MOBILE FROZEN DESSERTS VENDOR,Risk 3 (Low),2950 W BELMONT AVE ,CHICAGO,IL,60618,2019-03-05T00:00:00,License,Pass
2268925,D'NUEZ,D'NUEZ,2563480,Restaurant,Risk 1 (High),2000 W 18TH ST ,CHICAGO,IL,60608,2019-03-05T00:00:00,Canvass,Pass w/ Conditions
2268928,RED SNAPPER FISH CHICKEN & PIZZA,RED SNAPPER FISH CHICKEN & PIZZA,1991820,Restaurant,Risk 1 (High),5255 W MADISON ST ,CHICAGO,IL,60644,2019-03-05T00:00:00,Canvass,Pass w/ Conditions
2268924,POTBELLY SANDWICH WORKS LLC,POTBELLY SANDWICH WORKS LLC,1543377,Restaurant,Risk 1 (High),7601 S CICERO AVE ,CHICAGO,IL,60652,2019-03-05T00:00:00,Canvass,Pass w/ Conditions
2268919,ESPINOZA,ERNESTO GROCERY,2074394,Grocery Store,Risk 3 (Low),2758 S RIDGEWAY AVE ,CHICAGO,IL,60623,2019-03-05T00:00:00,Canvass,Out of Business
2268916,SABORCITO ECUATORIANO,SABORCITO ECUATORIANO,2631898,Restaurant,Risk 1 (High),3536 W LAWRENCE AVE ,CHICAGO,IL,60625,2019-03-05T00:00:00,Canvass,Pass w/ Conditions
2268926,ROSCOE'S TAVERN LTD,ROSCOE'S TAVERN,31223,Restaurant,Risk 1 (High),3354-3356 N HALSTED ST ,CHICAGO,IL,60657,2019-03-05T00:00:00,Canvass,Pass
2268931,"POLISH PACZKI CAFE,LLC.",POLISH PACZKI CAFE,2616616,Restaurant,Risk 1 (High),7210 W FOSTER AVE ,CHICAGO,IL,60656,2019-03-05T00:00:00,Canvass,Pass
2268917,IDOF FRESH MEDITERRANIAN,IDOF FRESH MEDITERRANIAN,2549860,Restaurant,Risk 1 (High),6558 N SHERIDAN RD ,CHICAGO,IL,60626,2019-03-05T00:00:00,Canvass,Fail
2268912,EL TAZON LATINO GRILL,EL TAZON LATINO GRILL,2615541,Restaurant,Risk 1 (High),3536 W LAWRENCE AVE ,CHICAGO,IL,60625,2019-03-05T00:00:00,Canvass,Out of Business
2268913,THE VEGGIE GRILL,THE VEGGIE GRILL,2636157,Restaurant,Risk 1 (High),629 N WELLS ST ,CHICAGO,IL,60654,2019-03-05T00:00:00,License,Pass w/ Conditions
2268918,FOOD FIRST CHICAGO,FOOD FIRST CHICAGO,2647430,Restaurant,Risk 1 (High),2415 W PETERSON AVE ,CHICAGO,IL,60659,2019-03-05T00:00:00,License Re-Inspection,Pass w/ Conditions
2268911,"THE HOXTON, CHICAGO","THE HOXTON, CHICAGO",2627736,Restaurant,Risk 3 (Low),200 N GREEN ST ,CHICAGO,IL,60607,2019-03-05T00:00:00,License,Not Ready
2268910,ARCO IRIS,ARCO IRIS,2083723,Grocery Store,Risk 2 (Medium),2950 W BELMONT AVE ,CHICAGO,IL,60618,2019-03-05T00:00:00,Canvass,Pass w/ Conditions
2268914,MAKOTO,MAKOTO,1470908,Restaurant,Risk 1 (High),5854-5856 N LINCOLN AVE ,CHICAGO,IL,60659,2019-03-05T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268909,RICE THAI ASIAN KITCHEN,RICE THAI ASIAN KITCHEN,2321213,Restaurant,Risk 1 (High),1136 W THORNDALE AVE ,CHICAGO,IL,60660,2019-03-05T00:00:00,Canvass,Pass
2268908,VERACRUZ GROCERY,VERACRUZ GROCERY,2652334,Grocery Store,Risk 3 (Low),2758 S RIDGEWAY AVE ,CHICAGO,IL,60623,2019-03-05T00:00:00,License,Pass w/ Conditions
2268901,P.F. CHANG CHINA BISTRO,P.F. CHANG CHINA BISTRO,80266,Restaurant,Risk 1 (High),530 N WABASH AVE ,CHICAGO,IL,60611,2019-03-05T00:00:00,Complaint,Pass w/ Conditions
2268903,"THE HOXTON, CHICAGO","THE HOXTON, CHICAGO",2627737,Restaurant,Risk 3 (Low),200 N GREEN ST ,CHICAGO,IL,60607,2019-03-05T00:00:00,License,Pass
2268902,Wendy's,Wendy's,1892674,Restaurant,Risk 1 (High),9843 S WESTERN AVE ,CHICAGO,IL,60643,2019-03-05T00:00:00,Canvass,Pass
2268904,"THE HOXTON, CHICAGO","THE HOXTON, CHICAGO",2627732,Restaurant,Risk 3 (Low),200 N GREEN ST ,CHICAGO,IL,60607,2019-03-05T00:00:00,License,Pass
2268905,"THE HOXTON, CHICAGO","THE HOXTON, CHICAGO",2636781,Restaurant,Risk 3 (Low),200 N GREEN ST ,CHICAGO,IL,60607,2019-03-05T00:00:00,License,Pass
2268899,MAISON MARCEL,MAISON MARCEL,2647082,Bakery,Risk 2 (Medium),2008 N HALSTED ST ,CHICAGO,IL,60614,2019-03-05T00:00:00,License,No Entry
2268898,YARD HOUSE,YARD HOUSE,2368519,Restaurant,Risk 1 (High),1500 N CLYBOURN AVE ,CHICAGO,IL,60610,2019-03-05T00:00:00,Canvass,Pass w/ Conditions
2268906,IHOP,IHOP,2589451,Restaurant,Risk 1 (High),7547-7549 S CICERO AVE ,CHICAGO,IL,60652,2019-03-05T00:00:00,Canvass,Pass w/ Conditions
2268897,CABOS BAJA CAFE AND GRILL,CABOS BAJA CAFE AND GRILL,2617051,Restaurant,Risk 1 (High),5750 N CALIFORNIA AVE ,CHICAGO,IL,60659,2019-03-05T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268900,"THE HOXTON, CHICAGO","THE HOXTON, CHICAGO",2627731,Restaurant,Risk 1 (High),200 N GREEN ST ,CHICAGO,IL,60607,2019-03-05T00:00:00,License,Pass
2268894,GORDO'S TAMALES,GORDO'S TAMALES,2647110,Mobile Prepared Food Vendor,Risk 3 (Low),2811 W 55TH ST ,CHICAGO,IL,60632,2019-03-05T00:00:00,License,Not Ready
2268890,MUNDIAL RESTAURANT & BAR,MUNDIAL,2523117,Restaurant,Risk 1 (High),3548 W LAWRENCE AVE ,CHICAGO,IL,60625,2019-03-05T00:00:00,Canvass,Out of Business
2268892,NASH ELEMENTARY,NASH ELEMENTARY,24641,School,Risk 1 (High),4837 W Erie ,CHICAGO,IL,60644,2019-03-05T00:00:00,Canvass Re-Inspection,Pass
2268889,PHO  VIET,PHO  VIET,1868847,Restaurant,Risk 1 (High),4941 N BROADWAY ,CHICAGO,IL,60640,2019-03-05T00:00:00,Canvass,Fail
2268886,"THE HOXTON, CHICAGO","THE HOXTON, CHICAGO",2627738,Restaurant,Risk 3 (Low),200 N GREEN ST ,CHICAGO,IL,60607,2019-03-05T00:00:00,License,Not Ready
2268885,KUMA'S CORNER,KUMA'S CORNER,1573847,Restaurant,Risk 1 (High),2900 W BELMONT AVE ,CHICAGO,IL,60618,2019-03-05T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268895,"THE HOXTON, CHICAGO","THE HOXTON, CHICAGO",2627740,Restaurant,Risk 1 (High),200 N GREEN ST ,CHICAGO,IL,60607,2019-03-05T00:00:00,License,Pass
2268883,ARAMARK EDUCATION SERVICES,ARAMARK EDUCATION SERVICES,2647376,Restaurant,Risk 1 (High),3900 W PETERSON ,CHICAGO,IL,60659,2019-03-05T00:00:00,License,Pass
2268882,EL REY DE LA COSTA,EL REY DE LA COSTA,2647060,Restaurant,Risk 1 (High),3548 W LAWRENCE AVE ,CHICAGO,IL,60625,2019-03-05T00:00:00,License Re-Inspection,Pass w/ Conditions
2268891,GO! GROCER,GO! GROCER,2464259,Grocery Store,Risk 3 (Low),3930 N PINE GROVE AVE ,CHICAGO,IL,60613,2019-03-05T00:00:00,Complaint,Fail
2268880,FURIOUS SPOON,FURIOUS SPOON,2551072,Restaurant,Risk 1 (High),800 W BELMONT AVE ,CHICAGO,IL,60657,2019-03-05T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268878,ST BARNABAS ELEMENTARY,ST BARNABAS ELEMENTARY,2142655,School,Risk 1 (High),10121 S LONGWOOD DR ,CHICAGO,IL,60643,2019-03-05T00:00:00,Canvass Re-Inspection,Fail
2268876,YOUTH CONNECTION CHARTER SCHOOL,CCA ACADEMY,3676367,School,Risk 2 (Medium),1231 S PULASKI RD ,CHICAGO,IL,60623,2019-03-05T00:00:00,Canvass,Pass
2268875,MAKO,MAKO,2622758,Restaurant,Risk 3 (Low),731 W LAKE ST ,CHICAGO,IL,60661,2019-03-05T00:00:00,License Re-Inspection,Pass w/ Conditions
2268872,THE WATERFORD A NURSING & REHABILITATION CENTRE,THE WATERFORD,2204373,Long Term Care,Risk 1 (High),7445 N SHERIDAN RD ,CHICAGO,IL,60626,2019-03-05T00:00:00,Canvass,Fail
2268874,MAKO,MAKO,2622757,Restaurant,Risk 1 (High),731 W LAKE ST ,CHICAGO,IL,60661,2019-03-05T00:00:00,License Re-Inspection,Pass w/ Conditions
2268871,ROTHSCHILD LIQUORS,ROTHSCHILD LIQUORS,21486,Liquor,Risk 3 (Low),3530 W ROOSEVELT RD ,CHICAGO,IL,60624,2019-03-05T00:00:00,Canvass Re-Inspection,Fail
2268862,POPEYE'S #832,POPEYE'S,2555883,Restaurant,Risk 1 (High),6340 N BROADWAY ,CHICAGO,IL,60660,2019-03-05T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268879,Dirksen Elementary School,Dirksen Elementary School,22871,School,Risk 1 (High),8601 W Foster (5200N) ,CHICAGO,IL,60656,2019-03-05T00:00:00,Canvass,Pass
2268867,PRINCI KITCHEN,PRINCI KITCHEN,2589569,Restaurant,Risk 1 (High),361 W CHESTNUT ST ,CHICAGO,IL,60610,2019-03-05T00:00:00,Canvass,Pass
2268863,WAHLBURGERS,WAHLBURGERS,2632173,Restaurant,Risk 1 (High),2 E ONTARIO ST ,CHICAGO,IL,60611,2019-03-05T00:00:00,License,Pass w/ Conditions
2268864,THE GARAGE BAR AND SANDWICHES,THE GARAGE BAR AND SANDWICHES,1799794,Restaurant,Risk 1 (High),6154 N MILWAUKEE AVE ,CHICAGO,IL,60646,2019-03-05T00:00:00,Canvass,Pass
2268860,MORGAN PARK ACADEMY,MORGAN PARK ACADEMY,2142649,School,Risk 1 (High),2153 W 111TH ST ,CHICAGO,IL,60643,2019-03-05T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268859,INDO-AMERICAN CENTER,INDO-AMERICAN CENTER,2224948,Golden Diner,Risk 1 (High),6328 N CALIFORNIA ,CHICAGO,IL,60659,2019-03-05T00:00:00,Canvass Re-Inspection,Pass
2268856,MAISON PARISIENNE,MAISON PARISIENNE,2447222,Bakery,Risk 1 (High),3307 N CLARK ST ,CHICAGO,IL,60657,2019-03-05T00:00:00,Canvass,Out of Business
2268857,KLEIN'S BAKERY & CAFE,KLEIN'S BAKERY & CAFE,2528390,Restaurant,Risk 1 (High),4155 N BROADWAY ,CHICAGO,IL,60613,2019-03-05T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268858,LOUIS A. WEISS MEMORIAL HOSPITAL,LOUIS A. WEISS MEMORIAL HOSPITAL,1249761,Restaurant,Risk 1 (High),4646 N MARINE DR ,CHICAGO,IL,60640,2019-03-05T00:00:00,Canvass Re-Inspection,Pass
2268855,WAHLBURGERS,WAHLBURGERS,2632172,Restaurant,Risk 1 (High),2 E ONTARIO ST ,CHICAGO,IL,60611,2019-03-05T00:00:00,License,Pass w/ Conditions
2268854,FAMILY DOLLAR,FAMILY DOLLAR,2631766,STORE,Risk 3 (Low),3411 W ADDISON ST ,CHICAGO,IL,60618,2019-03-05T00:00:00,License,Pass
2268866,7 SEAS FOOD & MEAT MART,7 SEAS FOOD & MEAT MART,2231901,Grocery Store,Risk 1 (High),6501 S COTTAGE GROVE AVE ,CHICAGO,IL,60637,2019-03-05T00:00:00,Canvass,Pass w/ Conditions
2268849,Morgan Park(H/S),Morgan Park(H/S),46251,School,Risk 1 (High),1744 W Pryor (11156 S) ,CHICAGO,IL,60643,2019-03-05T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268848,OUR LADY OF TEPEYAC  ELEM.,OUR LADY OF TEPEYAC SCHOOL,1878465,School,Risk 1 (High),2235 S ALBANY AVE BLDG ,CHICAGO,IL,60623,2019-03-05T00:00:00,Canvass,Fail
2268870,CMM FOOD SERVICES,CMM FOOD SERVICES@DALEY COLLEGE CAFETERIA,2621281,Restaurant,Risk 1 (High),7500 S PULASKI RD ,CHICAGO,IL,60652,2019-03-05T00:00:00,Canvass,Fail
2268851,ST. LEONARD'S MINISTRIES MICHAEL BARLOW,MICHAEL BARLOW CENTER,2309173,Restaurant,Risk 1 (High),2120 W Warren BLVD ,CHICAGO,IL,60612,2019-03-05T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268850,MAISON PARISIENNE,MAISON PARISIENNE,2647872,Restaurant,Risk 1 (High),3307 N CLARK ST ,CHICAGO,IL,60657,2019-03-05T00:00:00,License Re-Inspection,Pass w/ Conditions
2268847,CHALET LIVING & REHAB,CHALET LIVING & REHAB,2470093,Long Term Care,Risk 1 (High),7350 N SHERIDAN RD ,CHICAGO,IL,60626,2019-03-05T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268846,NITE CAP,FOUNDATION TAVERN  GRILL,35960,TAVERN GRILL,Risk 2 (Medium),5007-5009 W IRVING PARK RD ,CHICAGO,IL,60641,2019-03-05T00:00:00,Canvass,Pass w/ Conditions
2268845,TED'S FRESH MARKET LLC,TED'S FRESH MARKET,2195950,Grocery Store,Risk 2 (Medium),2840 W DEVON AVE ,CHICAGO,IL,60659,2019-03-05T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268843,ASIA BUFFET AND GRILL,ASIA BUFFET AND GRILL,2231638,Restaurant,Risk 1 (High),8059 S CICERO AVE ,CHICAGO,IL,60652,2019-03-04T00:00:00,Canvass,Pass w/ Conditions
2268842,Q SAZON MEXICAN RESTAURANT,Q SAZON MEXICAN RESTAURANT,2256167,Restaurant,Risk 1 (High),8451 S PULASKI RD ,CHICAGO,IL,60652,2019-03-04T00:00:00,Canvass,Pass w/ Conditions
2268841,ASHBURN ELEMENTARY,ASHBURN ELEMENTARY,32081,School,Risk 2 (Medium),8300 S St. Louis AVE ,CHICAGO,IL,60652,2019-03-04T00:00:00,Canvass,Pass
2268840,SUPERMERCADO RIVERA INC.,SUPERMERCADO RIVERA,2245326,Grocery Store,Risk 1 (High),4334-4338 W 51ST ST ,CHICAGO,IL,60632,2019-03-01T00:00:00,Complaint,Fail
2268838,LAHORE FOOD & GRILL,LAHORE FOOD & GRILL,2511045,Restaurant,Risk 1 (High),2114-2116 W DEVON AVE ,CHICAGO,IL,60659,2019-03-01T00:00:00,Canvass,No Entry
2268833,LUZZAT RESTAURANT INC.,LUZZAT EAST INDIAN RESTAURANT,1597703,Restaurant,Risk 1 (High),1505 W JARVIS AVE ,CHICAGO,IL,60626,2019-03-01T00:00:00,Canvass Re-Inspection,Pass
2268832,EXPRESSION LAVAZZA,EXPRESSION LAVAZZA,2114424,Restaurant,Risk 1 (High),140 E WALTON PL ,CHICAGO,IL,60611,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268839,FAIRMONT CARE CENTER,FAIRMONT CARE CENTER,2204698,Long Term Care,Risk 1 (High),5061 N PULASKI RD ,CHICAGO,IL,60630,2019-03-01T00:00:00,Suspected Food Poisoning,Fail
2268829,DRAKE HOTEL,BANQUETS,1766380,Restaurant,Risk 1 (High),140 E WALTON PL ,CHICAGO,IL,60611,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268825,HAILEY'S HOAGIES,HAILEY'S HOAGIES,2583295,Restaurant,Risk 1 (High),1055 W 63RD ST ,CHICAGO,IL,60621,2019-03-01T00:00:00,License Re-Inspection,Pass w/ Conditions
2268826,YOUNG'S RESTAURANT,YOUNG'S RESTAURANT,1356070,Restaurant,Risk 1 (High),3949 N ASHLAND AVE ,CHICAGO,IL,60613,2019-03-01T00:00:00,Complaint Re-Inspection,Pass w/ Conditions
2268823,"La Parrilla Colombian Steakhouse, LLC",La Parrilla Colombian Steakhouse,2064446,Restaurant,Risk 1 (High),6427 W Irving Park RD ,CHICAGO,IL,60634,2019-03-01T00:00:00,Complaint,Pass w/ Conditions
2268824,COQ D OR,COQ D OR,1766387,Restaurant,Risk 1 (High),140 E WALTON PL ,CHICAGO,IL,60611,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268828,TABLE FIFTY-TWO,BLUE DOOR KITCHEN & GARDEN,1869952,Restaurant,Risk 1 (High),52 W ELM ST ,CHICAGO,IL,60610,2019-03-01T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268818,WINGS OVER CANAL,WINGSTOP,2501494,Restaurant,Risk 1 (High),500 W ROOSEVELT RD ,CHICAGO,IL,60607,2019-03-01T00:00:00,Canvass,Pass
2268816,LAS ISLAS MARIAS,LAS ISLAS MARIAS,1943409,Restaurant,Risk 1 (High),2400 S PULASKI RD ,CHICAGO,IL,60623,2019-03-01T00:00:00,Complaint,Fail
2268817,YVOLINA'S TAMALES+GROCERIES,YVOLINA'S TAMALES+GROCERIES,2446804,Restaurant,Risk 1 (High),814 W 18TH ST ,CHICAGO,IL,60608,2019-03-01T00:00:00,Canvass Re-Inspection,Pass w/ Conditions
2268820,DRAKE BROTHERS,DRAKE BROTHERS,1766389,Restaurant,Risk 1 (High),140 E WALTON PL ,CHICAGO,IL,60611,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268975,SEE THRU CHINESE KITCHEN,SEE THRU CHINESE KITCHEN,1544893,Restaurant,Risk 1 (High),5012 N PULASKI RD ,CHICAGO,IL,60630,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268821,WINNIE THE POOH PRESCHOOL,WINNIE THE POOH PRESCHOOL,2215462,Children's Services Facility,Risk 1 (High),6043 N CALIFORNIA AVE ,CHICAGO,IL,60659,2019-03-01T00:00:00,License Re-Inspection,Pass
2268812,HUBBLE HOOKAH,HUBBLE HOOKAH,1816306,Restaurant,Risk 1 (High),3308 N HARLEM AVE ,CHICAGO,IL,60634,2019-03-01T00:00:00,Canvass,No Entry
2268814,"HOUSE OF KIDDS CHILD CARE & LEARNING CENTER, INC","HOUSE OF KIDDS CHILD CARE & LEARNING CENTER, INC",2483301,Children's Services Facility,Risk 1 (High),3800-3804 W 84TH ST ,CHICAGO,IL,60652,2019-03-01T00:00:00,License,Fail
2268810,BARTUCCI,BARTUCCI,2359065,Restaurant,Risk 1 (High),3426 N HARLEM AVE ,CHICAGO,IL,60634,2019-03-01T00:00:00,Canvass,No Entry
2268830,VITO & NICKS INC.,VITO & NICKS,1122790,Restaurant,Risk 1 (High),8433-8435 S PULASKI RD ,CHICAGO,IL,60652,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268809,PALM COURT,INTERNATIONAL CLUB,1766393,Restaurant,Risk 1 (High),140 E WALTON PL ,CHICAGO,IL,60611,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268802,CHARTWELLS,CICS LOOMIS PRIMARY ACADEMY,2549076,CHARTER SCHOOL,Risk 1 (High),9535 S LOOMIS ,CHICAGO,IL,60643,2019-03-01T00:00:00,Canvass,Out of Business
2268808,JERSEY MIKE'S SUBS,JERSEY MIKE'S SUBS,2559912,Restaurant,Risk 1 (High),3152 N BROADWAY ,CHICAGO,IL,60657,2019-03-01T00:00:00,Canvass,Pass w/ Conditions
2268803,SABOR A CAFE RESTAURANT,SABOR A CAFE,1193489,Restaurant,Risk 1 (High),2435 W PETERSON AVE ,CHICAGO,IL,60659,2019-03-01T00:00:00,Canvass Re-Inspection,Pass
2268798,JERSEY MIKE'S SUBS,JERSEY MIKE'S SUBS,2196815,Restaurant,Risk 1 (High),3152 N BROADWAY ,CHICAGO,IL,60657,2019-03-01T00:00:00,Canvass,Out of Business
2268801,MIN MIN CAFE,MIN MIN CAFE,2470178,Restaurant,Risk 1 (High),1465 W IRVING PARK RD ,CHICAGO,IL,60613,2019-03-01T00:00:00,Complaint Re-Inspection,Pass
